user_id,touch_date,channel,campaign_id,session_id,utm_source
U1689,21-03-2025,Google Ads,G002,S79778,
U1689,22-03-2025,Facebook,F001,S40782,Facebook
U1689,23-03-2025,TikTok,T001,S79035,TikTok
U1689,24-03-2025,TikTok,T001,S18080,TikTok
U1689,25-03-2025,TikTok,T001,S88287,TikTok
U1690,02-01-2025,Facebook,F002,S84921,Facebook
U1690,03-01-2025,Google Ads,G001,S25831,Google Ads
U1690,04-01-2025,LinkedIn,L001,S55708,LinkedIn
U1690,05-01-2025,LinkedIn,L001,S45794,LinkedIn
U1690,06-01-2025,Google Ads,G002,S48737,Google Ads
U1691,02-01-2025,Facebook,F002,S63024,Facebook
U1691,03-01-2025,Facebook,F002,S10765,
U1692,07-01-2025,TikTok,T001,S22975,TikTok
U1692,08-01-2025,Facebook,F002,S91371,Facebook
U1692,09-01-2025,Google Ads,G001,S48736,Google Ads
U1692,10-01-2025,LinkedIn,L001,S19834,
U1692,11-01-2025,Google Ads,G001,S20846,
U1693,23-01-2025,Facebook,F002,S84723,Facebook
U1693,24-01-2025,LinkedIn,L001,S14311,LinkedIn
U1693,25-01-2025,LinkedIn,L001,S62134,
U1693,26-01-2025,Facebook,F002,S12580,Facebook
U1693,27-01-2025,LinkedIn,L001,S52321,LinkedIn
U1694,21-02-2025,LinkedIn,L001,S24635,LinkedIn
U1694,22-02-2025,TikTok,T001,S36855,TikTok
U1694,23-02-2025,LinkedIn,L001,S24260,LinkedIn
U1694,24-02-2025,TikTok,T001,S19475,TikTok
U1695,17-01-2025,TikTok,T001,S42430,TikTok
U1695,18-01-2025,Facebook,F002,S12176,Facebook
U1695,19-01-2025,LinkedIn,L001,S94153,LinkedIn
U1695,20-01-2025,LinkedIn,L001,S87442,LinkedIn
U1696,06-02-2025,LinkedIn,L001,S88947,LinkedIn
U1696,07-02-2025,Google Ads,G001,S47251,Google Ads
U1696,08-02-2025,Google Ads,G002,S61616,Google Ads
U1696,09-02-2025,Facebook,F002,S82936,Facebook
U1697,09-03-2025,Google Ads,G001,S22500,Google Ads
U1697,10-03-2025,Facebook,F001,S32821,Facebook
U1697,11-03-2025,TikTok,T001,S24318,TikTok
U1697,12-03-2025,LinkedIn,L001,S62672,LinkedIn
U1698,02-03-2025,Facebook,F001,S12837,Facebook
U1698,03-03-2025,Facebook,F001,S50077,Facebook
U1698,04-03-2025,TikTok,T001,S96348,TikTok
U1698,05-03-2025,Facebook,F001,S21109,Facebook
U1698,06-03-2025,LinkedIn,L001,S21036,LinkedIn
U1699,11-03-2025,LinkedIn,L001,S91007,LinkedIn
U1699,12-03-2025,Facebook,F001,S48985,Facebook
U1700,18-03-2025,LinkedIn,L001,S63811,LinkedIn
U1700,19-03-2025,Facebook,F001,S76134,Facebook
U1701,13-01-2025,Google Ads,G002,S33671,Google Ads
U1701,14-01-2025,LinkedIn,L001,S54358,LinkedIn
U1702,04-03-2025,Facebook,F001,S50891,Facebook
U1702,05-03-2025,Facebook,F002,S27158,
U1702,06-03-2025,Google Ads,G001,S34188,Google Ads
U1702,07-03-2025,TikTok,T001,S22419,TikTok
U1702,08-03-2025,Facebook,F001,S17973,Facebook
U1703,26-01-2025,Google Ads,G002,S33039,Google Ads
U1703,27-01-2025,Facebook,F001,S69155,Facebook
U1703,28-01-2025,TikTok,T001,S79110,TikTok
U1704,03-03-2025,LinkedIn,L001,S71451,LinkedIn
U1704,04-03-2025,Google Ads,G002,S56728,Google Ads
U1704,05-03-2025,Facebook,F001,S86621,Facebook
U1704,06-03-2025,Google Ads,G001,S47271,Google Ads
U1704,07-03-2025,Google Ads,G001,S33572,Google Ads
U1705,16-02-2025,Facebook,F001,S85199,Facebook
U1705,17-02-2025,TikTok,T001,S37007,
U1705,18-02-2025,TikTok,T001,S86772,TikTok
U1705,19-02-2025,Google Ads,G001,S28157,Google Ads
U1706,11-03-2025,Google Ads,G002,S68051,Google Ads
U1706,12-03-2025,Facebook,F002,S97889,Facebook
U1706,13-03-2025,Facebook,F002,S57367,Facebook
U1706,14-03-2025,Google Ads,G001,S76168,Google Ads
U1706,15-03-2025,Google Ads,G001,S94821,Google Ads
U1707,06-02-2025,TikTok,T001,S43822,TikTok
U1707,07-02-2025,LinkedIn,L001,S62234,LinkedIn
U1707,08-02-2025,TikTok,T001,S85320,TikTok
U1707,09-02-2025,Facebook,F002,S64290,
U1707,10-02-2025,TikTok,T001,S37657,TikTok
U1708,05-03-2025,TikTok,T001,S82154,TikTok
U1708,06-03-2025,TikTok,T001,S83551,TikTok
U1708,07-03-2025,LinkedIn,L001,S63010,LinkedIn
U1708,08-03-2025,Google Ads,G002,S59608,
U1708,09-03-2025,LinkedIn,L001,S96008,LinkedIn
U1709,08-01-2025,TikTok,T001,S60298,TikTok
U1709,09-01-2025,Google Ads,G001,S18118,Google Ads
U1710,28-02-2025,TikTok,T001,S25185,TikTok
U1710,01-03-2025,Google Ads,G001,S43927,Google Ads
U1711,25-01-2025,Facebook,F001,S71394,Facebook
U1711,26-01-2025,Facebook,F002,S64816,Facebook
U1711,27-01-2025,LinkedIn,L001,S72694,LinkedIn
U1711,28-01-2025,TikTok,T001,S22109,TikTok
U1712,22-02-2025,LinkedIn,L001,S12597,LinkedIn
U1712,23-02-2025,Facebook,F001,S53151,
U1712,24-02-2025,TikTok,T001,S73832,TikTok
U1712,25-02-2025,Google Ads,G002,S71707,Google Ads
U1713,03-01-2025,LinkedIn,L001,S95205,LinkedIn
U1713,04-01-2025,Facebook,F002,S30968,Facebook
U1714,19-02-2025,Google Ads,G001,S60192,Google Ads
U1714,20-02-2025,TikTok,T001,S77650,TikTok
U1714,21-02-2025,Google Ads,G002,S32257,Google Ads
U1715,02-03-2025,LinkedIn,L001,S61672,LinkedIn
U1715,03-03-2025,Google Ads,G002,S10694,
U1716,02-03-2025,Facebook,F002,S74373,Facebook
U1716,03-03-2025,TikTok,T001,S77507,TikTok
U1716,04-03-2025,Facebook,F002,S24677,
U1716,05-03-2025,LinkedIn,L001,S77264,LinkedIn
U1716,06-03-2025,Google Ads,G002,S65244,Google Ads
U1717,10-02-2025,LinkedIn,L001,S29159,LinkedIn
U1717,11-02-2025,LinkedIn,L001,S47405,LinkedIn
U1717,12-02-2025,Google Ads,G002,S54239,Google Ads
U1717,13-02-2025,Google Ads,G002,S20532,Google Ads
U1718,18-03-2025,Google Ads,G002,S13271,Google Ads
U1718,19-03-2025,LinkedIn,L001,S15539,LinkedIn
U1718,20-03-2025,Facebook,F002,S78684,Facebook
U1718,21-03-2025,Google Ads,G001,S61939,Google Ads
U1719,15-01-2025,TikTok,T001,S35117,TikTok
U1719,16-01-2025,LinkedIn,L001,S60624,LinkedIn
U1719,17-01-2025,Google Ads,G002,S58094,Google Ads
U1719,18-01-2025,LinkedIn,L001,S96158,LinkedIn
U1720,10-02-2025,LinkedIn,L001,S96105,LinkedIn
U1720,11-02-2025,TikTok,T001,S36707,TikTok
U1721,02-02-2025,Google Ads,G001,S30054,
U1721,03-02-2025,Facebook,F002,S98051,
U1722,16-02-2025,Facebook,F002,S74094,Facebook
U1722,17-02-2025,LinkedIn,L001,S43270,LinkedIn
U1722,18-02-2025,TikTok,T001,S83545,TikTok
U1722,19-02-2025,TikTok,T001,S87078,
U1723,11-03-2025,Facebook,F002,S95836,Facebook
U1723,12-03-2025,LinkedIn,L001,S79650,LinkedIn
U1723,13-03-2025,Google Ads,G002,S79487,Google Ads
U1723,14-03-2025,Google Ads,G002,S74182,Google Ads
U1724,24-02-2025,LinkedIn,L001,S90981,LinkedIn
U1724,25-02-2025,TikTok,T001,S11160,TikTok
U1724,26-02-2025,Facebook,F002,S29924,Facebook
U1724,27-02-2025,Facebook,F001,S11095,Facebook
U1725,24-01-2025,TikTok,T001,S76615,TikTok
U1725,25-01-2025,Facebook,F001,S61999,Facebook
U1725,26-01-2025,Facebook,F001,S80515,Facebook
U1726,02-03-2025,Facebook,F002,S91144,Facebook
U1726,03-03-2025,TikTok,T001,S71160,TikTok
U1726,04-03-2025,LinkedIn,L001,S68784,LinkedIn
U1726,05-03-2025,Facebook,F001,S86120,Facebook
U1726,06-03-2025,Google Ads,G002,S43359,Google Ads
U1727,17-02-2025,TikTok,T001,S26571,TikTok
U1727,18-02-2025,Google Ads,G001,S18625,Google Ads
U1727,19-02-2025,TikTok,T001,S41218,TikTok
U1727,20-02-2025,Google Ads,G001,S66125,Google Ads
U1728,29-01-2025,Facebook,F001,S38164,Facebook
U1728,30-01-2025,Facebook,F001,S69858,
U1728,31-01-2025,Google Ads,G001,S10684,Google Ads
U1729,10-01-2025,Facebook,F002,S51787,
U1729,11-01-2025,LinkedIn,L001,S93629,LinkedIn
U1730,15-02-2025,Facebook,F001,S27152,
U1730,16-02-2025,LinkedIn,L001,S95024,LinkedIn
U1730,17-02-2025,TikTok,T001,S93251,TikTok
U1730,18-02-2025,Google Ads,G001,S89301,Google Ads
U1731,26-02-2025,TikTok,T001,S59632,TikTok
U1731,27-02-2025,TikTok,T001,S58068,TikTok
U1731,28-02-2025,Google Ads,G002,S34395,Google Ads
U1731,01-03-2025,Google Ads,G001,S76333,Google Ads
U1732,13-02-2025,LinkedIn,L001,S38024,
U1732,14-02-2025,LinkedIn,L001,S15947,
U1732,15-02-2025,Facebook,F001,S77428,Facebook
U1733,02-01-2025,Google Ads,G001,S23418,Google Ads
U1733,03-01-2025,LinkedIn,L001,S65184,LinkedIn
U1733,04-01-2025,Facebook,F001,S10565,Facebook
U1733,05-01-2025,Google Ads,G001,S22834,Google Ads
U1734,02-03-2025,TikTok,T001,S21695,TikTok
U1734,03-03-2025,TikTok,T001,S83438,TikTok
U1734,04-03-2025,TikTok,T001,S66494,
U1734,05-03-2025,Google Ads,G001,S86095,Google Ads
U1735,19-03-2025,Google Ads,G002,S64796,Google Ads
U1735,20-03-2025,LinkedIn,L001,S14023,LinkedIn
U1736,18-03-2025,TikTok,T001,S22213,TikTok
U1736,19-03-2025,TikTok,T001,S38460,
U1736,20-03-2025,TikTok,T001,S41017,TikTok
U1736,21-03-2025,Google Ads,G001,S39991,Google Ads
U1737,06-02-2025,Facebook,F002,S52215,Facebook
U1737,07-02-2025,Google Ads,G001,S27273,Google Ads
U1737,08-02-2025,LinkedIn,L001,S74892,LinkedIn
U1737,09-02-2025,TikTok,T001,S76267,TikTok
U1738,15-03-2025,Facebook,F002,S24961,Facebook
U1738,16-03-2025,TikTok,T001,S62870,TikTok
U1738,17-03-2025,Google Ads,G002,S88798,Google Ads
U1738,18-03-2025,Facebook,F001,S33555,Facebook
U1738,19-03-2025,Google Ads,G002,S79002,Google Ads
U1739,17-01-2025,TikTok,T001,S78126,TikTok
U1739,18-01-2025,Google Ads,G002,S19422,Google Ads
U1739,19-01-2025,LinkedIn,L001,S47743,LinkedIn
U1740,27-01-2025,LinkedIn,L001,S97212,
U1740,28-01-2025,Facebook,F001,S24716,Facebook
U1740,29-01-2025,Facebook,F001,S23844,Facebook
U1741,04-02-2025,Facebook,F001,S77638,Facebook
U1741,05-02-2025,LinkedIn,L001,S83643,LinkedIn
U1741,06-02-2025,Google Ads,G001,S34399,Google Ads
U1741,07-02-2025,Google Ads,G001,S58591,Google Ads
U1741,08-02-2025,LinkedIn,L001,S94106,LinkedIn
U1742,15-01-2025,Google Ads,G001,S88943,
U1742,16-01-2025,Google Ads,G001,S82108,Google Ads
U1742,17-01-2025,LinkedIn,L001,S73333,LinkedIn
U1742,18-01-2025,Google Ads,G001,S71855,Google Ads
U1743,20-01-2025,LinkedIn,L001,S77619,LinkedIn
U1743,21-01-2025,LinkedIn,L001,S27140,LinkedIn
U1743,22-01-2025,LinkedIn,L001,S67811,LinkedIn
U1744,10-03-2025,LinkedIn,L001,S67207,LinkedIn
U1744,11-03-2025,LinkedIn,L001,S18630,LinkedIn
U1744,12-03-2025,LinkedIn,L001,S87518,LinkedIn
U1745,24-01-2025,LinkedIn,L001,S70520,LinkedIn
U1745,25-01-2025,Google Ads,G001,S33212,Google Ads
U1745,26-01-2025,Facebook,F002,S93346,Facebook
U1745,27-01-2025,Google Ads,G002,S14761,Google Ads
U1745,28-01-2025,LinkedIn,L001,S35218,LinkedIn
U1746,21-03-2025,Facebook,F001,S59629,Facebook
U1746,22-03-2025,LinkedIn,L001,S33238,
U1746,23-03-2025,TikTok,T001,S59907,TikTok
U1747,09-03-2025,TikTok,T001,S30534,TikTok
U1747,10-03-2025,Google Ads,G002,S82089,
U1747,11-03-2025,LinkedIn,L001,S82666,LinkedIn
U1747,12-03-2025,Facebook,F001,S38930,Facebook
U1748,12-02-2025,LinkedIn,L001,S28296,LinkedIn
U1748,13-02-2025,Google Ads,G001,S69980,
U1748,14-02-2025,LinkedIn,L001,S63444,LinkedIn
U1748,15-02-2025,Google Ads,G001,S37167,Google Ads
U1749,05-03-2025,Facebook,F001,S73138,Facebook
U1749,06-03-2025,Google Ads,G002,S93038,Google Ads
U1749,07-03-2025,Google Ads,G002,S16922,Google Ads
U1749,08-03-2025,Facebook,F002,S79506,Facebook
U1749,09-03-2025,TikTok,T001,S19046,TikTok
U1750,25-01-2025,Facebook,F002,S98284,Facebook
U1750,26-01-2025,Google Ads,G002,S63526,Google Ads
U1751,21-02-2025,TikTok,T001,S43690,TikTok
U1751,22-02-2025,Facebook,F001,S93184,Facebook
U1751,23-02-2025,Google Ads,G002,S56069,Google Ads
U1751,24-02-2025,TikTok,T001,S42705,TikTok
U1751,25-02-2025,Facebook,F001,S63739,Facebook
U1752,15-03-2025,LinkedIn,L001,S72409,LinkedIn
U1752,16-03-2025,Google Ads,G001,S75453,Google Ads
U1753,02-03-2025,Google Ads,G002,S16026,Google Ads
U1753,03-03-2025,TikTok,T001,S20482,TikTok
U1753,04-03-2025,Facebook,F001,S60110,Facebook
U1754,03-01-2025,Facebook,F002,S23833,Facebook
U1754,04-01-2025,LinkedIn,L001,S92681,LinkedIn
U1755,26-01-2025,LinkedIn,L001,S81200,LinkedIn
U1755,27-01-2025,Facebook,F001,S80690,Facebook
U1755,28-01-2025,Google Ads,G002,S77061,Google Ads
U1756,25-01-2025,Google Ads,G002,S91214,Google Ads
U1756,26-01-2025,Google Ads,G002,S48725,Google Ads
U1757,09-03-2025,Google Ads,G001,S46163,Google Ads
U1757,10-03-2025,TikTok,T001,S94730,TikTok
U1757,11-03-2025,Google Ads,G001,S96593,Google Ads
U1757,12-03-2025,LinkedIn,L001,S17507,LinkedIn
U1757,13-03-2025,Facebook,F001,S64176,Facebook
U1758,07-03-2025,Google Ads,G001,S95973,Google Ads
U1758,08-03-2025,Facebook,F002,S48665,Facebook
U1758,09-03-2025,LinkedIn,L001,S11750,LinkedIn
U1759,17-01-2025,TikTok,T001,S71731,TikTok
U1759,18-01-2025,Google Ads,G002,S81474,Google Ads
U1759,19-01-2025,Google Ads,G001,S67417,Google Ads
U1759,20-01-2025,TikTok,T001,S28325,TikTok
U1760,21-03-2025,TikTok,T001,S27669,TikTok
U1760,22-03-2025,Facebook,F001,S11843,Facebook
U1761,01-03-2025,Facebook,F001,S30202,Facebook
U1761,02-03-2025,Facebook,F002,S83048,Facebook
U1761,03-03-2025,TikTok,T001,S55510,TikTok
U1762,26-02-2025,Facebook,F002,S94785,Facebook
U1762,27-02-2025,Facebook,F002,S88250,Facebook
U1762,28-02-2025,Facebook,F001,S38690,Facebook
U1763,08-02-2025,Google Ads,G002,S67141,Google Ads
U1763,09-02-2025,Google Ads,G002,S96612,Google Ads
U1763,10-02-2025,LinkedIn,L001,S17960,LinkedIn
U1764,30-01-2025,Google Ads,G001,S72524,Google Ads
U1764,31-01-2025,TikTok,T001,S98267,TikTok
U1764,01-02-2025,Facebook,F002,S50644,Facebook
U1764,02-02-2025,TikTok,T001,S40531,TikTok
U1765,09-01-2025,Google Ads,G002,S31711,Google Ads
U1765,10-01-2025,Facebook,F001,S94274,Facebook
U1766,06-01-2025,Facebook,F001,S65486,Facebook
U1766,07-01-2025,LinkedIn,L001,S64078,LinkedIn
U1766,08-01-2025,LinkedIn,L001,S53826,LinkedIn
U1767,04-01-2025,TikTok,T001,S42543,TikTok
U1767,05-01-2025,TikTok,T001,S37746,TikTok
U1767,06-01-2025,Facebook,F002,S61370,Facebook
U1768,16-01-2025,LinkedIn,L001,S44017,LinkedIn
U1768,17-01-2025,Google Ads,G001,S27629,Google Ads
U1768,18-01-2025,LinkedIn,L001,S53870,
U1769,03-03-2025,LinkedIn,L001,S87339,LinkedIn
U1769,04-03-2025,Facebook,F002,S92742,Facebook
U1769,05-03-2025,LinkedIn,L001,S32149,LinkedIn
U1769,06-03-2025,Google Ads,G002,S59492,Google Ads
U1770,25-01-2025,LinkedIn,L001,S94216,
U1770,26-01-2025,LinkedIn,L001,S69252,
U1770,27-01-2025,Facebook,F002,S63879,Facebook
U1770,28-01-2025,LinkedIn,L001,S52940,LinkedIn
U1770,29-01-2025,Facebook,F002,S48203,Facebook
U1771,17-01-2025,Facebook,F001,S94720,Facebook
U1771,18-01-2025,Facebook,F002,S25052,Facebook
U1771,19-01-2025,Google Ads,G002,S30234,Google Ads
U1772,06-01-2025,LinkedIn,L001,S93108,LinkedIn
U1772,07-01-2025,Google Ads,G002,S93920,Google Ads
U1772,08-01-2025,TikTok,T001,S11894,TikTok
U1772,09-01-2025,Facebook,F002,S83527,Facebook
U1772,10-01-2025,TikTok,T001,S52235,
U1773,17-01-2025,TikTok,T001,S78306,TikTok
U1773,18-01-2025,Facebook,F001,S24633,Facebook
U1773,19-01-2025,Google Ads,G002,S43038,Google Ads
U1773,20-01-2025,Google Ads,G002,S76793,Google Ads
U1773,21-01-2025,LinkedIn,L001,S38757,LinkedIn
U1774,06-01-2025,TikTok,T001,S59272,TikTok
U1774,07-01-2025,Google Ads,G001,S78447,Google Ads
U1774,08-01-2025,TikTok,T001,S50004,TikTok
U1774,09-01-2025,Facebook,F002,S27634,
U1775,25-02-2025,TikTok,T001,S72781,TikTok
U1775,26-02-2025,Facebook,F001,S54324,Facebook
U1776,03-01-2025,LinkedIn,L001,S83686,LinkedIn
U1776,04-01-2025,TikTok,T001,S93729,TikTok
U1777,05-02-2025,Google Ads,G002,S70839,Google Ads
U1777,06-02-2025,Google Ads,G002,S88343,Google Ads
U1777,07-02-2025,TikTok,T001,S41357,TikTok
U1778,28-02-2025,Facebook,F002,S70011,
U1778,01-03-2025,LinkedIn,L001,S71606,
U1778,02-03-2025,TikTok,T001,S70719,TikTok
U1778,03-03-2025,Google Ads,G001,S24026,
U1779,29-01-2025,Facebook,F001,S68031,Facebook
U1779,30-01-2025,Facebook,F001,S78232,
U1779,31-01-2025,Google Ads,G001,S39960,Google Ads
U1779,01-02-2025,LinkedIn,L001,S17910,LinkedIn
U1780,11-01-2025,Google Ads,G002,S40505,Google Ads
U1780,12-01-2025,Google Ads,G002,S87257,Google Ads
U1780,13-01-2025,TikTok,T001,S34151,TikTok
U1781,06-02-2025,Google Ads,G002,S90738,Google Ads
U1781,07-02-2025,Google Ads,G002,S39873,Google Ads
U1782,14-02-2025,LinkedIn,L001,S16333,LinkedIn
U1782,15-02-2025,TikTok,T001,S21268,TikTok
U1783,01-01-2025,TikTok,T001,S98306,TikTok
U1783,02-01-2025,LinkedIn,L001,S34918,LinkedIn
U1783,03-01-2025,Facebook,F001,S71762,Facebook
U1783,04-01-2025,Facebook,F002,S88424,Facebook
U1783,05-01-2025,LinkedIn,L001,S92494,LinkedIn
U1784,21-02-2025,LinkedIn,L001,S91991,LinkedIn
U1784,22-02-2025,Google Ads,G002,S97412,Google Ads
U1784,23-02-2025,LinkedIn,L001,S31143,LinkedIn
U1784,24-02-2025,TikTok,T001,S68726,TikTok
U1785,03-03-2025,Facebook,F002,S26116,Facebook
U1785,04-03-2025,Google Ads,G002,S93203,Google Ads
U1785,05-03-2025,TikTok,T001,S57632,TikTok
U1785,06-03-2025,Facebook,F001,S70010,Facebook
U1786,13-02-2025,Google Ads,G001,S31209,
U1786,14-02-2025,Google Ads,G001,S33086,Google Ads
U1786,15-02-2025,Facebook,F002,S30897,Facebook
U1786,16-02-2025,TikTok,T001,S88506,TikTok
U1786,17-02-2025,TikTok,T001,S10255,TikTok
U1787,12-01-2025,TikTok,T001,S45050,TikTok
U1787,13-01-2025,Google Ads,G001,S35146,Google Ads
U1788,05-03-2025,TikTok,T001,S10591,TikTok
U1788,06-03-2025,Facebook,F001,S75883,Facebook
U1789,10-02-2025,TikTok,T001,S51542,TikTok
U1789,11-02-2025,Facebook,F001,S29422,Facebook
U1789,12-02-2025,Facebook,F001,S87922,Facebook
U1790,30-01-2025,Facebook,F002,S86695,Facebook
U1790,31-01-2025,LinkedIn,L001,S86018,LinkedIn
U1790,01-02-2025,Facebook,F001,S24706,Facebook
U1791,12-01-2025,Google Ads,G002,S95013,Google Ads
U1791,13-01-2025,TikTok,T001,S56156,TikTok
U1791,14-01-2025,Google Ads,G002,S62076,Google Ads
U1791,15-01-2025,Facebook,F002,S18562,Facebook
U1792,05-02-2025,Facebook,F002,S33447,Facebook
U1792,06-02-2025,TikTok,T001,S64708,TikTok
U1793,11-02-2025,LinkedIn,L001,S65309,LinkedIn
U1793,12-02-2025,LinkedIn,L001,S50581,LinkedIn
U1793,13-02-2025,LinkedIn,L001,S35105,LinkedIn
U1794,07-02-2025,LinkedIn,L001,S12347,LinkedIn
U1794,08-02-2025,LinkedIn,L001,S72170,LinkedIn
U1794,09-02-2025,TikTok,T001,S91147,TikTok
U1794,10-02-2025,TikTok,T001,S62136,TikTok
U1795,10-03-2025,TikTok,T001,S26991,TikTok
U1795,11-03-2025,Facebook,F001,S22771,Facebook
U1795,12-03-2025,TikTok,T001,S89876,TikTok
U1795,13-03-2025,Google Ads,G002,S72668,Google Ads
U1796,23-02-2025,LinkedIn,L001,S54440,
U1796,24-02-2025,TikTok,T001,S82219,TikTok
U1796,25-02-2025,Facebook,F001,S49551,Facebook
U1796,26-02-2025,LinkedIn,L001,S79358,LinkedIn
U1797,03-03-2025,LinkedIn,L001,S13688,LinkedIn
U1797,04-03-2025,TikTok,T001,S19916,TikTok
U1797,05-03-2025,TikTok,T001,S47805,TikTok
U1797,06-03-2025,Facebook,F002,S84176,Facebook
U1798,07-01-2025,LinkedIn,L001,S17410,LinkedIn
U1798,08-01-2025,LinkedIn,L001,S41159,LinkedIn
U1798,09-01-2025,TikTok,T001,S50761,TikTok
U1798,10-01-2025,LinkedIn,L001,S53663,LinkedIn
U1798,11-01-2025,TikTok,T001,S45367,TikTok
U1799,23-02-2025,LinkedIn,L001,S61444,LinkedIn
U1799,24-02-2025,Facebook,F001,S47018,Facebook
U1800,21-03-2025,LinkedIn,L001,S35568,
U1800,22-03-2025,TikTok,T001,S40099,TikTok
U1800,23-03-2025,Google Ads,G002,S79212,Google Ads
U1800,24-03-2025,Facebook,F002,S13065,Facebook
U1801,16-02-2025,Google Ads,G002,S91943,Google Ads
U1801,17-02-2025,LinkedIn,L001,S79803,LinkedIn
U1802,12-03-2025,TikTok,T001,S77021,TikTok
U1802,13-03-2025,Facebook,F002,S66892,Facebook
U1803,09-02-2025,Google Ads,G001,S67600,Google Ads
U1803,10-02-2025,TikTok,T001,S16487,TikTok
U1803,11-02-2025,Google Ads,G001,S26360,Google Ads
U1803,12-02-2025,LinkedIn,L001,S93038,LinkedIn
U1803,13-02-2025,Facebook,F002,S70124,Facebook
U1804,28-02-2025,Facebook,F001,S91301,Facebook
U1804,01-03-2025,TikTok,T001,S51300,TikTok
U1804,02-03-2025,LinkedIn,L001,S78535,LinkedIn
U1804,03-03-2025,LinkedIn,L001,S59220,LinkedIn
U1805,17-02-2025,Google Ads,G001,S88946,Google Ads
U1805,18-02-2025,TikTok,T001,S59725,TikTok
U1805,19-02-2025,LinkedIn,L001,S72085,LinkedIn
U1805,20-02-2025,LinkedIn,L001,S65279,LinkedIn
U1805,21-02-2025,TikTok,T001,S72979,TikTok
U1806,31-01-2025,Google Ads,G002,S16050,Google Ads
U1806,01-02-2025,Google Ads,G001,S72648,Google Ads
U1807,16-02-2025,TikTok,T001,S97363,TikTok
U1807,17-02-2025,Google Ads,G002,S57968,Google Ads
U1807,18-02-2025,TikTok,T001,S65781,TikTok
U1808,07-01-2025,TikTok,T001,S35651,TikTok
U1808,08-01-2025,LinkedIn,L001,S48108,LinkedIn
U1808,09-01-2025,TikTok,T001,S13932,TikTok
U1809,18-02-2025,Google Ads,G001,S82683,Google Ads
U1809,19-02-2025,TikTok,T001,S82254,
U1810,27-01-2025,LinkedIn,L001,S75587,LinkedIn
U1810,28-01-2025,LinkedIn,L001,S32072,LinkedIn
U1810,29-01-2025,TikTok,T001,S82746,TikTok
U1810,30-01-2025,LinkedIn,L001,S40916,
U1810,31-01-2025,Google Ads,G001,S33259,Google Ads
U1811,10-02-2025,Facebook,F002,S48893,Facebook
U1811,11-02-2025,LinkedIn,L001,S36309,LinkedIn
U1811,12-02-2025,LinkedIn,L001,S79000,LinkedIn
U1811,13-02-2025,TikTok,T001,S39265,TikTok
U1811,14-02-2025,LinkedIn,L001,S94579,LinkedIn
U1812,18-02-2025,Google Ads,G001,S37425,Google Ads
U1812,19-02-2025,Google Ads,G001,S15806,Google Ads
U1812,20-02-2025,LinkedIn,L001,S85010,LinkedIn
U1812,21-02-2025,Facebook,F002,S85706,Facebook
U1812,22-02-2025,Google Ads,G001,S35792,Google Ads
U1813,17-01-2025,Facebook,F001,S91588,Facebook
U1813,18-01-2025,LinkedIn,L001,S20567,LinkedIn
U1814,05-03-2025,Facebook,F001,S14791,
U1814,06-03-2025,Google Ads,G002,S54078,Google Ads
U1814,07-03-2025,LinkedIn,L001,S60945,LinkedIn
U1814,08-03-2025,Facebook,F001,S15703,Facebook
U1814,09-03-2025,Facebook,F002,S37676,Facebook
U1815,15-02-2025,Google Ads,G001,S39802,Google Ads
U1815,16-02-2025,TikTok,T001,S75169,TikTok
U1815,17-02-2025,TikTok,T001,S92015,TikTok
U1815,18-02-2025,Google Ads,G001,S69622,Google Ads
U1816,19-01-2025,Facebook,F001,S34028,Facebook
U1816,20-01-2025,Google Ads,G002,S46845,Google Ads
U1816,21-01-2025,LinkedIn,L001,S53714,LinkedIn
U1816,22-01-2025,LinkedIn,L001,S35230,LinkedIn
U1816,23-01-2025,LinkedIn,L001,S51722,LinkedIn
U1817,18-03-2025,TikTok,T001,S97052,TikTok
U1817,19-03-2025,Google Ads,G001,S15239,Google Ads
U1817,20-03-2025,Google Ads,G002,S37195,Google Ads
U1817,21-03-2025,Facebook,F002,S44674,Facebook
U1817,22-03-2025,Facebook,F002,S41969,Facebook
U1818,25-01-2025,Google Ads,G002,S69254,Google Ads
U1818,26-01-2025,Facebook,F002,S43826,Facebook
U1818,27-01-2025,LinkedIn,L001,S60100,LinkedIn
U1819,08-01-2025,Facebook,F002,S48428,
U1819,09-01-2025,LinkedIn,L001,S12093,LinkedIn
U1819,10-01-2025,LinkedIn,L001,S42009,LinkedIn
U1819,11-01-2025,LinkedIn,L001,S26705,LinkedIn
U1819,12-01-2025,LinkedIn,L001,S22239,
U1820,15-03-2025,LinkedIn,L001,S25003,LinkedIn
U1820,16-03-2025,LinkedIn,L001,S15674,LinkedIn
U1820,17-03-2025,LinkedIn,L001,S39072,LinkedIn
U1820,18-03-2025,Facebook,F002,S54291,Facebook
U1821,08-02-2025,Facebook,F001,S94263,Facebook
U1821,09-02-2025,Google Ads,G002,S27563,
U1821,10-02-2025,Facebook,F002,S54610,Facebook
U1822,13-03-2025,TikTok,T001,S68715,TikTok
U1822,14-03-2025,Google Ads,G002,S73589,Google Ads
U1822,15-03-2025,Google Ads,G001,S11626,Google Ads
U1822,16-03-2025,TikTok,T001,S82413,TikTok
U1823,09-02-2025,Google Ads,G002,S19465,Google Ads
U1823,10-02-2025,TikTok,T001,S96889,TikTok
